"sceneID","sensor","acquisitionDate","upperLeftCornerLatitude","upperLeftCornerLongitude","upperRightCornerLatitude","upperRightCornerLongitude","lowerLeftCornerLatitude","lowerLeftCornerLongitude","lowerRightCornerLatitude","lowerRightCornerLongitude","sceneCenterLatitude","sceneCenterLongitude","satelliteNumber","DATUM","ELEVATION_SOURCE","ELLIPSOID","EPHEMERIS_TYPE","FALSE_EASTING","FALSE_NORTHING","GRID_CELL_SIZE_REFLECTIVE","MAP_PROJECTION_L1","MAP_PROJECTION_L0RA","ORIENTATION"
"LT50410372003202PAC03","LANDSAT_TM",2003,34.1146,-119.482,33.8277,-117.51,32.5312,-119.9,32.2493,-117.962,33.1847,"-118.713","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362003202PAC03","LANDSAT_TM",2003,35.5454,-119.093,35.2536,-117.088,33.963,-119.522,33.6765,-117.553,34.6139,"-118.314","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372003195PAC02","LANDSAT_TM",2003,34.1138,-117.935,33.8269,-115.963,32.5304,-118.354,32.2485,-116.416,33.1839,"-117.167","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900902003193ASA01","LANDSAT_TM",2003,-42.217,146.282,-42.5384,148.486,-43.7842,145.717,-44.1138,147.976,-43.169,"147.115","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900892003193ASA01","LANDSAT_TM",2003,-40.8031,146.774,-41.1176,148.932,-42.3723,146.229,-42.6944,148.438,-41.7522,"147.593","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372003186PAC02","LANDSAT_TM",2003,34.1112,-119.49,33.8244,-117.518,32.5279,-119.908,32.246,-117.97,33.1814,"-118.722","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362003186PAC02","LANDSAT_TM",2003,35.5508,-119.099,35.259,-117.094,33.9683,-119.527,33.6819,-117.559,34.6192,"-118.32","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50890902003186ASA02","LANDSAT_TM",2003,-42.2156,147.823,-42.537,150.027,-43.7828,147.258,-44.1124,149.516,-43.1677,"148.656","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372003179LGS01","LANDSAT_TM",2003,34.116,-117.943,33.8291,-115.971,32.5326,-118.362,32.2507,-116.424,33.1861,"-117.175","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362003170LGS01","LANDSAT_TM",2003,35.5487,-119.09,35.2569,-117.084,33.9662,-119.518,33.6798,-117.549,34.6171,"-118.31","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372003163LGS01","LANDSAT_TM",2003,34.1108,-117.928,33.8239,-115.956,32.5275,-118.346,32.2456,-116.409,33.1809,"-117.16","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362003154LGS01","LANDSAT_TM",2003,35.5431,-119.082,35.2513,-117.077,33.9607,-119.51,33.6742,-117.541,34.6115,"-118.302","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372003147LGS01","LANDSAT_TM",2003,34.1078,-117.937,33.8209,-115.965,32.5245,-118.355,32.2426,-116.417,33.178,"-117.169","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362003138LGS01","LANDSAT_TM",2003,35.5522,-119.096,35.2604,-117.091,33.9698,-119.525,33.6833,-117.556,34.6206,"-118.317","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372003131LGS01","LANDSAT_TM",2003,34.1116,-117.939,33.8247,-115.967,32.5282,-118.358,32.2463,-116.42,33.1817,"-117.171","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362003122LGS01","LANDSAT_TM",2003,35.5533,-119.1,35.2614,-117.095,33.9708,-119.529,33.6844,-117.56,34.6217,"-118.321","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372003122LGS01","LANDSAT_TM",2003,34.1126,-119.492,33.8257,-117.52,32.5293,-119.91,32.2473,-117.972,33.1827,"-118.723","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372003115LGS01","LANDSAT_TM",2003,34.1163,-117.94,33.8294,-115.968,32.5329,-118.358,32.251,-116.42,33.1864,"-117.172","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372003106LGS01","LANDSAT_TM",2003,34.1176,-119.484,33.8307,-117.512,32.5343,-119.903,32.2524,-117.965,33.1878,"-118.716","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362003106LGS01","LANDSAT_TM",2003,35.5491,-119.096,35.2573,-117.09,33.9666,-119.524,33.6802,-117.555,34.6175,"-118.316","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372003099LGS01","LANDSAT_TM",2003,34.1097,-117.936,33.8228,-115.964,32.5264,-118.355,32.2445,-116.417,33.1799,"-117.168","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362003090LGS01","LANDSAT_TM",2003,35.5466,-119.077,35.2548,-117.072,33.9642,-119.506,33.6778,-117.537,34.6151,"-118.298","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372003090LGS01","LANDSAT_TM",2003,34.1072,-119.468,33.8203,-117.497,32.5239,-119.887,32.2419,-117.949,33.1773,"-118.7","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372003083LGS01","LANDSAT_TM",2003,34.106,-117.912,33.8191,-115.94,32.5226,-118.33,32.2407,-116.392,33.1761,"-117.143","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362003074LGS01","LANDSAT_TM",2003,35.5419,-119.065,35.2501,-117.06,33.9594,-119.494,33.673,-117.525,34.6103,"-118.286","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372003074LGS01","LANDSAT_TM",2003,34.111,-119.454,33.8241,-117.482,32.5277,-119.873,32.2458,-117.935,33.1811,"-118.686","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362003058LGS01","LANDSAT_TM",2003,35.5426,-119.066,35.2508,-117.061,33.9602,-119.495,33.6737,-117.526,34.6111,"-118.287","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372003058LGS01","LANDSAT_TM",2003,34.1114,-119.455,33.8245,-117.484,32.528,-119.874,32.2461,-117.936,33.1815,"-118.687","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372003051LGS01","LANDSAT_TM",2003,34.1073,-117.909,33.8204,-115.937,32.5239,-118.327,32.242,-116.39,33.1774,"-117.141","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362003042LGS01","LANDSAT_TM",2003,35.5423,-119.066,35.2506,-117.061,33.9599,-119.494,33.6735,-117.525,34.6108,"-118.286","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372003042LGS01","LANDSAT_TM",2003,34.1105,-119.455,33.8235,-117.483,32.5271,-119.874,32.2452,-117.936,33.1806,"-118.687","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372003035LGS01","LANDSAT_TM",2003,34.1133,-117.924,33.8264,-115.952,32.53,-118.342,32.2481,-116.404,33.1834,"-117.156","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362003026LGS01","LANDSAT_TM",2003,35.5519,-119.088,35.2601,-117.083,33.9695,-119.517,33.683,-117.548,34.6203,"-118.309","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372003026LGS01","LANDSAT_TM",2003,34.1111,-119.48,33.8242,-117.508,32.5277,-119.899,32.2458,-117.961,33.1812,"-118.712","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372003019LGS01","LANDSAT_TM",2003,34.1177,-117.949,33.8307,-115.977,32.5343,-118.367,32.2524,-116.429,33.1878,"-117.18","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362003010LGS01","LANDSAT_TM",2003,35.5535,-119.111,35.2617,-117.106,33.9711,-119.54,33.6846,-117.571,34.6219,"-118.332","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372003010LGS01","LANDSAT_TM",2003,34.1215,-119.501,33.8346,-117.529,32.5382,-119.919,32.2562,-117.981,33.1916,"-118.732","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372003003LGS01","LANDSAT_TM",2003,34.1232,-117.979,33.8362,-116.007,32.5398,-118.397,32.2579,-116.459,33.1933,"-117.21","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440342002364LGS01","LANDSAT_TM",2002,38.4226,-122.965,38.1199,-120.886,36.8422,-123.416,36.5456,-121.379,37.4872,"-122.162","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440352002364LGS01","LANDSAT_TM",2002,36.9932,-123.376,36.6961,-121.335,35.4117,-123.815,35.1204,-121.813,36.0598,"-122.584","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362002359XXX01","LANDSAT_TM",2002,35.5632,-119.147,35.2714,-117.142,33.9808,-119.576,33.6943,-117.607,34.6316,"-118.368","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372002359XXX01","LANDSAT_TM",2002,34.1232,-119.539,33.8363,-117.567,32.5399,-119.958,32.2579,-118.02,33.1933,"-118.771","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450332002355LGS01","LANDSAT_TM",2002,39.8463,-124.093,39.5376,-121.974,38.267,-124.557,37.9649,-122.482,38.9089,"-123.276","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372002352LGS01","LANDSAT_TM",2002,34.1174,-117.982,33.8305,-116.01,32.534,-118.401,32.2521,-116.463,33.1875,"-117.214","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440342002348LGS01","LANDSAT_TM",2002,38.4196,-122.94,38.117,-120.861,36.8392,-123.391,36.5427,-121.354,37.4843,"-122.136","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440352002348LGS01","LANDSAT_TM",2002,36.9824,-123.353,36.6853,-121.312,35.4009,-123.792,35.1096,-121.79,36.049,"-122.561","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450332002339LGS01","LANDSAT_TM",2002,39.8623,-124.16,39.5535,-122.04,38.283,-124.624,37.9808,-122.549,38.9248,"-123.343","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372002336LGS01","LANDSAT_TM",2002,34.1276,-118.03,33.8406,-116.057,32.5442,-118.448,32.2623,-116.51,33.1977,"-117.261","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440342002332LGS01","LANDSAT_TM",2002,38.4292,-123.006,38.1265,-120.927,36.8488,-123.457,36.5522,-121.419,37.4938,"-122.202","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440352002332LGS01","LANDSAT_TM",2002,36.9988,-123.411,36.7017,-121.37,35.4173,-123.85,35.126,-121.848,36.0654,"-122.62","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362002327LGS01","LANDSAT_TM",2002,35.5613,-119.156,35.2695,-117.151,33.9789,-119.585,33.6924,-117.616,34.6298,"-118.377","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372002327LGS01","LANDSAT_TM",2002,34.1287,-119.541,33.8418,-117.569,32.5454,-119.96,32.2634,-118.022,33.1988,"-118.773","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450332002323LGS01","LANDSAT_TM",2002,39.8475,-124.109,39.5388,-121.99,38.2682,-124.573,37.9661,-122.498,38.9101,"-123.292","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372002320EDC01","LANDSAT_TM",2002,34.1209,-117.978,33.834,-116.006,32.5376,-118.397,32.2556,-116.459,33.191,"-117.21","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440342002316LGS01","LANDSAT_TM",2002,38.4221,-122.971,38.1194,-120.893,36.8417,-123.422,36.5452,-121.385,37.4868,"-122.168","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440352002316LGS01","LANDSAT_TM",2002,36.9916,-123.377,36.6945,-121.336,35.4102,-123.816,35.1188,-121.814,36.0582,"-122.586","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362002311EDC01","LANDSAT_TM",2002,35.5628,-119.162,35.2709,-117.157,33.9803,-119.591,33.6938,-117.622,34.6312,"-118.383","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372002311EDC01","LANDSAT_TM",2002,34.1302,-119.547,33.8432,-117.575,32.5468,-119.966,32.2649,-118.028,33.2003,"-118.779","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450332002307LGS02","LANDSAT_TM",2002,39.8534,-124.136,39.5447,-122.017,38.2741,-124.6,37.972,-122.525,38.916,"-123.319","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372002304LGS01","LANDSAT_TM",2002,34.1301,-118.015,33.8431,-116.043,32.5467,-118.434,32.2648,-116.495,33.2002,"-117.247","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440342002300LGS01","LANDSAT_TM",2002,38.4361,-123.001,38.1334,-120.922,36.8558,-123.452,36.5592,-121.415,37.5008,"-122.197","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440352002300LGS01","LANDSAT_TM",2002,36.9974,-123.409,36.7003,-121.368,35.4159,-123.848,35.1246,-121.846,36.064,"-122.618","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362002295LGS01","LANDSAT_TM",2002,35.5576,-119.151,35.2658,-117.146,33.9752,-119.58,33.6887,-117.611,34.626,"-118.372","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372002295LGS01","LANDSAT_TM",2002,34.1254,-119.536,33.8385,-117.564,32.5421,-119.955,32.2601,-118.017,33.1955,"-118.768","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450332002291LGS01","LANDSAT_TM",2002,39.8495,-124.111,39.5408,-121.992,38.2702,-124.575,37.9681,-122.5,38.9121,"-123.294","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372002288LGS01","LANDSAT_TM",2002,34.1214,-117.988,33.8344,-116.016,32.538,-118.406,32.2561,-116.468,33.1915,"-117.219","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440342002284LGS01","LANDSAT_TM",2002,38.4311,-122.981,38.1283,-120.902,36.8507,-123.432,36.5541,-121.395,37.4957,"-122.177","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440352002284LGS01","LANDSAT_TM",2002,36.9926,-123.389,36.6956,-121.348,35.4112,-123.828,35.1198,-121.826,36.0592,"-122.597","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372002279LGS01","LANDSAT_TM",2002,34.1283,-119.554,33.8414,-117.582,32.545,-119.972,32.263,-118.034,33.1984,"-118.785","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362002279LGS01","LANDSAT_TM",2002,35.5603,-119.169,35.2684,-117.163,33.9778,-119.597,33.6913,-117.628,34.6287,"-118.389","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450332002275LGS01","LANDSAT_TM",2002,39.8556,-124.139,39.5468,-122.019,38.2763,-124.603,37.9742,-122.528,38.9182,"-123.322","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372002272LGS01","LANDSAT_TM",2002,34.1247,-118.019,33.8377,-116.047,32.5413,-118.437,32.2594,-116.499,33.1948,"-117.25","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440352002268XXX01","LANDSAT_TM",2002,36.995,-123.411,36.6979,-121.37,35.4136,-123.85,35.1222,-121.848,36.0616,"-122.62","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440342002268XXX01","LANDSAT_TM",2002,38.4332,-123.003,38.1304,-120.924,36.8528,-123.454,36.5562,-121.417,37.4978,"-122.199","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362002263LGS01","LANDSAT_TM",2002,35.5622,-119.177,35.2703,-117.172,33.9797,-119.605,33.6932,-117.636,34.6306,"-118.397","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372002263LGS01","LANDSAT_TM",2002,34.1304,-119.562,33.8435,-117.59,32.5471,-119.981,32.2651,-118.042,33.2005,"-118.794","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450332002259LGS01","LANDSAT_TM",2002,39.8561,-124.147,39.5473,-122.028,38.2768,-124.611,37.9746,-122.536,38.9186,"-123.33","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372002256LGS01","LANDSAT_TM",2002,34.1264,-118.027,33.8395,-116.055,32.5431,-118.446,32.2611,-116.507,33.1965,"-117.259","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440352002252LGS01","LANDSAT_TM",2002,36.997,-123.415,36.6999,-121.374,35.4155,-123.854,35.1242,-121.852,36.0636,"-122.623","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440342002252LGS01","LANDSAT_TM",2002,38.4352,-123.007,38.1324,-120.927,36.8548,-123.458,36.5582,-121.42,37.4998,"-122.203","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362002247LGS01","LANDSAT_TM",2002,35.5573,-119.155,35.2655,-117.15,33.9749,-119.584,33.6884,-117.615,34.6257,"-118.376","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372002247LGS01","LANDSAT_TM",2002,34.1254,-119.54,33.8385,-117.568,32.5421,-119.959,32.2601,-118.021,33.1955,"-118.772","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450332002243LGS01","LANDSAT_TM",2002,39.8532,-124.115,39.5445,-121.995,38.274,-124.579,37.9718,-122.504,38.9158,"-123.298","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372002240LGS01","LANDSAT_TM",2002,34.1177,-117.992,33.8308,-116.02,32.5344,-118.41,32.2524,-116.472,33.1878,"-117.223","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440342002236LGS01","LANDSAT_TM",2002,38.4307,-122.98,38.128,-120.901,36.8503,-123.431,36.5538,-121.394,37.4954,"-122.176","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440352002236LGS01","LANDSAT_TM",2002,36.9921,-123.388,36.695,-121.347,35.4106,-123.827,35.1193,-121.825,36.0587,"-122.597","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362002231LGS01","LANDSAT_TM",2002,35.5601,-119.158,35.2682,-117.153,33.9776,-119.587,33.6911,-117.618,34.6285,"-118.379","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372002224LGS01","LANDSAT_TM",2002,34.1275,-118.014,33.8405,-116.042,32.5441,-118.433,32.2621,-116.495,33.1975,"-117.246","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440342002220LGS01","LANDSAT_TM",2002,38.4308,-123.006,38.1281,-120.927,36.8504,-123.457,36.5538,-121.419,37.4955,"-122.202","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440352002220LGS01","LANDSAT_TM",2002,37.0004,-123.412,36.7033,-121.371,35.419,-123.851,35.1276,-121.849,36.067,"-122.62","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372002215LGS01","LANDSAT_TM",2002,34.1264,-119.569,33.8395,-117.597,32.5431,-119.988,32.2611,-118.05,33.1965,"-118.801","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362002215LGS01","LANDSAT_TM",2002,35.5676,-119.181,35.2757,-117.176,33.9851,-119.61,33.6986,-117.641,34.636,"-118.402","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372002208LGS01","LANDSAT_TM",2002,34.1341,-118.036,33.8471,-116.064,32.5508,-118.455,32.2688,-116.516,33.2042,"-117.268","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440352002204LGS01","LANDSAT_TM",2002,37.0055,-123.434,36.7084,-121.393,35.424,-123.873,35.1326,-121.871,36.0721,"-122.642","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440342002204LGS01","LANDSAT_TM",2002,38.436,-123.028,38.1332,-120.949,36.8556,-123.479,36.559,-121.441,37.5006,"-122.224","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362002199LGS00","LANDSAT_TM",2002,35.5667,-119.191,35.2748,-117.186,33.9843,-119.62,33.6977,-117.651,34.6351,"-118.412","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410372002199LGS00","LANDSAT_TM",2002,34.1341,-119.577,33.8472,-117.605,32.5508,-119.996,32.2688,-118.057,33.2042,"-118.809","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450332002195LGS01","LANDSAT_TM",2002,39.8558,-124.147,39.547,-122.027,38.2765,-124.611,37.9743,-122.536,38.9183,"-123.33","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400372002192EDC02","LANDSAT_TM",2002,34.1317,-118.019,33.8447,-116.047,32.5483,-118.438,32.2664,-116.499,33.2018,"-117.251","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440352002188LGS01","LANDSAT_TM",2002,37.0016,-123.414,36.7045,-121.373,35.4201,-123.854,35.1288,-121.851,36.0682,"-122.623","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440342002188LGS01","LANDSAT_TM",2002,38.4319,-123.008,38.1291,-120.929,36.8515,-123.459,36.5549,-121.422,37.4965,"-122.205","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410362002183LGS01","LANDSAT_TM",2002,35.5691,-119.182,35.2772,-117.176,33.9866,-119.61,33.7001,-117.641,34.6375,"-118.402","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
